Num,TU1,TU2,TU3,TU4,TU5,TU6,TU7,TU8,TU9,TU10,TU11,TU12,TU13,TU14,TU15,TU16,TU17,TD1,TD2,TD3,TD4,TD5,TD6,TD7,TD8,TD9,TD10,TD11,TD12,TD13,TD14,TD15,TD16,TD17
4257,348.5745338806117,402.96684683728256,547.1651834468747,666.1705030300255,757.9632080804572,851.1077299114672,929.8110492930388,837,837,837,837,837,837,837,837,837,750,248.32105145583017,381.8075286408388,400,500,749.1012643033913,600,720,837,837,837,837,837,837,837,837,837,750
4258,350.0833753049391,402.84872162369993,547.243671226326,666.6445308981563,757.9632080804572,851.1049794225404,929.8233454989752,837,837,837,837,837,837,837,837,837,750,248.18717944120618,380.78810971942835,400,500,749.1012643033913,600,720,837,837,837,837,837,837,837,837,837,750
4259,350.9140163199962,401.98144926471616,547.243671226326,666.6259121290324,757.9632080804572,851.0248414476796,929.5728806778378,837,837,837,837,837,837,837,837,837,750,251.0867182641827,381.5892079117295,400,500,749.0455428799761,600,720,837,837,837,837,837,837,837,837,837,750
4260,350.0993960121588,402.84872162369993,547.4119362826017,666.6445308981563,757.9632080804572,851.0996250112556,929.8233454989752,837,837,837,837,837,837,837,837,837,750,249.66313351690772,381.9603561356926,400,500,749.0565860420269,600,720,837,837,837,837,837,837,837,837,837,750
4261,348.6256492045407,402.63457212633944,546.7412092143479,666.1079202293372,757.9632080804572,851.0842943018772,930.4215765542216,837,837,837,837,837,837,837,837,837,750,249.3476006180843,381.1742308589175,400,500,749.0565860420269,600,720,837,837,837,837,837,837,837,837,837,750
4262,350.8979956127765,406.1735881018238,548.3291137353207,666.1079202293372,757.9140564149255,851.0016705710409,930.7087006713263,837,837,837,837,837,837,837,837,837,750,249.66197653891342,381.3323767752429,400,500,749.0565860420269,600,720,837,837,837,837,837,837,837,837,837,750
4263,350.0833753049391,402.91995369263645,546.4751135622629,666.6259121290324,757.9632080804572,850.6403439793226,929.8233454989752,837,837,837,837,837,837,837,837,837,750,250.88263070413777,381.9603561356926,400,500,749.043146225005,600,720,837,837,837,837,837,837,837,837,837,750
4264,350.03806684321427,402.84872162369993,547.4119362826017,666.6259121290324,757.9632080804572,851.0887950176973,929.5728806778378,837,837,837,837,837,837,837,837,837,750,251.5875189414228,382.23860508428686,400,500,749.0455428799761,600,720,837,837,837,837,837,837,837,837,837,750
4265,348.6256492045407,404.5742539615493,548.6814426295119,666.6692308293368,757.9632080804572,851.2031226641235,929.8936618160236,837,837,837,837,837,837,837,837,837,750,247.91517936594286,380.08564140543353,400,500,749.0565860420269,600,720,837,837,837,837,837,837,837,837,837,750
4266,349.3891541884491,402.87734666613085,549.1859353470772,666.5297494111139,757.9140564149255,851.113084322752,930.4405160369403,837,837,837,837,837,837,837,837,837,750,247.1722662450429,379.64027361053786,400,500,749.0565860420269,600,720,837,837,837,837,837,837,837,837,837,750
4267,350.8979956127765,401.98144926471616,548.3291137353207,666.1079202293372,757.9632080804572,851.0248414476796,930.4405160369403,837,837,837,837,837,837,837,837,837,750,248.75092175366296,380.0748906522722,400,500,749.0565860420269,600,720,837,837,837,837,837,837,837,837,837,750
4268,350.8979956127765,404.32340643776564,548.3291137353207,666.0237068799061,757.9632080804572,851.0640484416074,930.4645867116033,837,837,837,837,837,837,837,837,837,750,250.70463237119316,380.70102585294666,400,500,749.0371699195247,600,720,837,837,837,837,837,837,837,837,837,750
4269,336.64557687329506,405.38699603324864,543.2295329136911,663.4431248037907,757.0855784427627,851.7606346453216,931.500770591979,837,837,837,837,837,837,837,837,837,750,244.8072330198976,360.23289771977664,400,500,749.193811394277,600,720,837,837,837,837,837,837,837,837,837,750
4270,358.6498960858579,440.13550886733674,549.1436665570183,668.7861644182326,756.6524759189475,850.3049766927448,930.5505932290766,837,837,837,837,837,837,837,837,837,750,256.112006731469,404.3698235548323,400,500,748.8103222916615,600,720,837,837,837,837,837,837,837,837,837,750
4271,363.2441597677836,442.3935145990277,546.0174978015012,670.2637420032629,757.6061975614166,850.9217852879464,930.0164812799779,837,837,837,837,837,837,837,837,837,750,251.34549130926592,396.61970694723357,400,500,748.6302406088156,600,720,837,837,837,837,837,837,837,837,837,750
4272,364.43444903693495,444.33059333040086,547.2319257952996,670.3256700854188,757.3024715324863,852.752241843288,929.9406484551079,837,837,837,837,837,837,837,837,837,750,251.58903592558252,394.4888916976516,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4273,362.4128890483169,442.7881660657923,545.9298953117902,670.8095625932887,757.3636499285518,851.9082822409584,930.327370831707,837,837,837,837,837,837,837,837,837,750,251.19236799129627,395.7711737173765,400,500,748.6302406088156,600,720,837,837,837,837,837,837,837,837,837,750
4274,367.73862610517847,444.90940764945896,545.8412611934026,670.2303567136622,758.1290541383308,850.9216848200459,929.7579340059846,837,837,837,837,837,837,837,837,837,750,244.75207702524295,396.52769020875945,400,500,748.2675266434891,600,720,837,837,837,837,837,837,837,837,837,750
4275,357.9091740973008,436.5586608194553,545.8112277517321,668.7053248974336,757.0739813643513,850.9172845721263,930.470063221023,837,837,837,837,837,837,837,837,837,750,248.793436384095,393.91239397496395,400,500,748.6265612614981,600,720,837,837,837,837,837,837,837,837,837,750
4276,363.3841947706573,442.9406094539633,547.3495617266811,670.3556762663187,757.3636499285518,850.9203747569234,930.403203656577,837,837,837,837,837,837,837,837,837,750,251.09697600856381,394.5820303568289,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4277,365.3001846687014,442.8469715326231,545.7331484540099,670.3699757294189,757.1468979279006,850.949469725289,929.7504424696845,837,837,837,837,837,837,837,837,837,750,251.87445129485886,396.41464862191253,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4278,365.96645416698414,445.044388980613,546.0475312431718,670.1654486992458,757.3024715324863,850.7839031349159,930.327370831707,837,837,837,837,837,837,837,837,837,750,254.98026941113037,396.41464862191253,400,500,748.6302406088156,600,720,837,837,837,837,837,837,837,837,837,750
4279,362.4128890483169,442.12425159204815,545.8412611934026,670.8751571735959,757.6061975614166,850.9276721517274,929.9509712648776,837,837,837,837,837,837,837,837,837,750,255.51833974654238,395.5501221620141,400,500,748.6269197846535,600,720,837,837,837,837,837,837,837,837,837,750
4280,364.485564360864,442.2410712108567,545.939418503779,670.2637420032629,758.1610476921115,850.9279621519285,930.0193125534475,837,837,837,837,837,837,837,837,837,750,248.88728834167182,395.6791836427089,400,500,748.2638472961715,600,720,837,837,837,837,837,837,837,837,837,750
4281,362.3617737243879,443.78349847546525,545.939418503779,670.513014504826,757.3024715324863,851.9189598207606,929.9509712648776,837,837,837,837,837,837,837,837,837,750,254.28805986026407,395.6791836427089,400,500,748.2675266434891,600,720,837,837,837,837,837,837,837,837,837,750
4282,364.43444903693495,441.64738985805343,545.7331484540099,670.670600297027,758.1748532105605,851.8974522474001,930.1129296592203,837,837,837,837,837,837,837,837,837,750,244.96888303613056,395.6791836427089,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4283,365.24906934477235,445.5530099287612,545.939418503779,669.7696132783973,757.3024715324863,850.9339640206305,929.7883303888538,837,837,837,837,837,837,837,837,837,750,252.7241658829636,395.7847466465484,400,500,748.6302406088156,600,720,837,837,837,837,837,837,837,837,837,750
4284,366.8786973356162,443.0397903480509,546.0079746095124,670.77695502661,758.0054740875258,851.8683572790345,930.470063221023,837,837,837,837,837,837,837,837,837,750,252.5712753841466,394.6474063209983,400,500,748.6265612614981,600,720,837,837,837,837,837,837,837,837,837,750
4285,364.4402558991391,445.1581058831908,546.0174978015012,669.1179866904823,758.1748532105605,851.8990538681825,930.327370831707,837,837,837,837,837,837,837,837,837,750,248.24226975605544,395.4322970398138,400,500,748.2675266434891,600,720,837,837,837,837,837,837,837,837,837,750
4286,364.43444903693495,443.6666788566567,547.0351789375193,671.121355138994,757.3024715324863,850.7947331284743,930.8239042115081,837,837,837,837,837,837,837,837,837,750,244.3042561240395,395.7711737173765,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4287,362.31646526266303,443.78349847546525,545.9093850621085,670.6685917237475,757.5570458958849,851.8867746675979,930.3624525253091,837,837,837,837,837,837,837,837,837,750,244.77133743909326,396.32265854724494,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4288,365.24906934477235,442.7859313731091,545.9298953117902,670.5863869475959,758.0192796059748,850.9279621519285,929.791875024701,837,837,837,837,837,837,837,837,837,750,255.62312722533403,395.21455018236594,400,500,748.2675266434891,600,720,837,837,837,837,837,837,837,837,837,750
4289,364.43444903693495,445.4361903099526,545.7331484540099,669.3281711972381,757.6061975614166,850.9279621519285,930.6184074654599,837,837,837,837,837,837,837,837,837,750,249.33617720669167,396.36917558541273,400,500,748.2675266434891,600,720,837,837,837,837,837,837,837,837,837,750
4290,364.485564360864,442.12425159204815,547.143291676912,670.0664118804998,757.3024715324863,850.8054107082764,929.9584628011777,837,837,837,837,837,837,837,837,837,750,250.63937399077054,395.7711737173765,400,500,748.6302406088156,600,720,837,837,837,837,837,837,837,837,837,750
4291,368.3687143443297,448.4575047171506,547.2319257952996,670.1917883819943,757.3024715324863,850.9535595530516,929.7579340059846,837,837,837,837,837,837,837,837,837,750,254.35589369385067,397.3802410502015,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4292,367.68751078124944,448.2213463673634,547.0351789375193,671.1393219154384,757.3024715324863,850.909544763365,929.7697084747111,837,837,837,837,837,837,837,837,837,750,251.98663445521422,394.396901622984,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4293,365.2548762069765,444.0373153299957,545.7031150123394,669.7442137929717,757.5923920429676,850.949469725289,929.934567414017,837,837,837,837,837,837,837,837,837,750,247.8665641874185,394.91834768666865,400,500,748.6265612614981,600,720,837,837,837,837,837,837,837,837,837,750
4294,367.5029787125633,448.338165986172,545.939418503779,669.300971968109,757.4506239568309,850.9387921454868,930.327370831707,837,837,837,837,837,837,837,837,837,750,245.97328039405946,395.6565568126097,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4295,363.28946822950843,444.6175592803185,546.0475312431718,670.1840674683697,757.6061975614166,850.9217852879464,930.4225068212193,837,837,837,837,837,837,837,837,837,750,248.94679204822444,395.98980497186943,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4296,365.1156526000152,442.2410712108567,546.0475312431718,670.0852133287043,757.1468979279006,851.8974522474001,930.3080195249053,837,837,837,837,837,837,837,837,837,750,250.8990796153825,395.8721907118466,400,500,748.2675266434891,600,720,837,837,837,837,837,837,837,837,837,750
4297,366.35799790513676,451.55671272718735,547.3495617266811,669.7154864179892,756.9873956189573,850.9387921454868,929.8158383490241,837,837,837,837,837,837,837,837,837,750,254.2601310021064,395.8963107574627,400,500,748.6302406088156,600,720,837,837,837,837,837,837,837,837,837,750
4298,368.0181333386065,460.0983854229503,550.1623226510349,669.304028058913,757.3636499285518,850.9324628677485,930.3080195249053,837,837,837,837,837,837,837,837,837,750,245.59099354768986,395.26794977589276,400,500,748.6269197846535,600,720,837,837,837,837,837,837,837,837,837,750
4299,366.35799790513676,448.21078461975134,546.0475312431718,669.330978149009,757.2080763239661,851.295159935792,929.9688535481099,837,837,837,837,837,837,837,837,837,750,248.47198100723705,394.72864564250455,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4300,366.87315253118,459.4938222209952,550.2704353904276,669.257605706239,757.1468979279006,850.7839031349159,929.9564947764361,837,837,837,837,837,837,837,837,837,750,244.75733765535549,395.25750364227383,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4301,368.8327536464439,456.82237033491543,550.1623226510349,669.3226468280369,757.2080763239661,850.9276721517274,929.9564947764361,837,837,837,837,837,837,837,837,837,750,242.89904536153017,395.18459743265487,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4302,366.87315253118,459.45676127998064,551.572465873937,669.3603739225615,757.2080763239661,850.9279621519285,929.9688535481099,837,837,837,837,837,837,837,837,837,750,248.2506171536757,395.6393254466558,400,500,748.6475181138903,600,720,837,837,837,837,837,837,837,837,837,750
4303,368.8327536464439,452.5445576419444,550.152799459046,669.2384334786058,756.9873956189573,850.9172845721263,930.6844190917346,837,837,837,837,837,837,837,837,837,750,248.193866088969,395.7219999535124,400,500,748.6302406088156,600,720,837,837,837,837,837,837,837,837,837,750
4304,368.06924866253553,459.7639656622364,550.0641653406584,669.3192677193362,758.0192796059748,850.7914940355331,930.2100522619234,837,837,837,837,837,837,837,837,837,750,252.06074968037714,395.28822449983807,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4305,368.02394020081067,450.4229627214125,550.240401948757,669.312359379885,756.9735901005083,850.817689908861,929.9688535481099,837,837,837,837,837,837,837,837,837,750,240.20470151988508,395.22951637057383,400,500,748.6265612614981,600,720,837,837,837,837,837,837,837,837,837,750
4306,367.349354895847,453.43823893570345,551.4643531345442,669.7442941010947,757.142969223543,852.4003140072588,929.9688535481099,837,837,837,837,837,837,837,837,837,750,241.2951387297835,394.396901622984,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4307,368.3175990204007,445.7848708387121,545.939418503779,669.300971968109,757.1468979279006,850.9557980094381,929.9688535481099,837,837,837,837,837,837,837,837,837,750,247.25199254068266,396.41464862191253,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4308,368.0181333386065,459.8171344291387,550.152799459046,669.300971968109,757.2080763239661,851.3028997445532,930.3581682585516,837,837,837,837,837,837,837,837,837,750,240.3074555967155,394.4888916976516,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4309,367.4576702508384,445.60924575307274,548.484810028555,669.2569952988916,757.0485740150228,850.7732255551138,929.9385143144699,837,837,837,837,837,837,837,837,837,750,244.13711750904218,395.83697747701564,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4310,367.97282487688165,460.82110536352525,550.1322892093643,669.1650610358358,757.0485740150228,851.8974522474001,930.3080195249053,837,837,837,837,837,837,837,837,837,750,241.76045544181596,394.9821488627287,400,500,748.6302406088156,600,720,837,837,837,837,837,837,837,837,837,750
4311,368.98478866517,460.4115109519137,551.2477651600295,669.2972473426113,757.3244201090129,851.4791439147284,930.3005279886052,837,837,837,837,837,837,837,837,837,750,243.2998232007103,396.32265854724494,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4312,365.6511681428611,449.0543025170744,544.9497298794813,666.787425885789,755.3811566760345,850.949469725289,930.3080195249053,837,837,837,837,837,837,837,837,837,750,241.47323289182776,393.26176403106547,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4313,368.88386897037293,451.11283058360084,551.3558778994222,669.2755724826834,757.2080763239661,850.955471593991,929.9881195531366,837,837,837,837,837,837,837,837,837,750,245.57887550878593,395.86474451997697,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4314,368.8327536464439,456.9979954205548,550.1623226510349,669.3226468280369,758.0192796059748,850.9216848200459,929.97634508441,837,837,837,837,837,837,837,837,837,750,245.10480445346752,395.08319283832355,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4315,368.0181333386065,459.8171344291387,551.2477651600295,669.2672411617114,757.238488039037,851.8742813707614,930.3527446512394,837,837,837,837,837,837,837,837,837,750,246.21248565547035,395.65905087749184,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4316,368.88386897037293,460.39334923956824,551.4643531345442,669.3417551534376,757.2080763239661,850.9279621519285,930.095031242557,837,837,837,837,837,837,837,837,837,750,251.07580198092364,395.7711737173765,400,500,748.6302406088156,600,720,837,837,837,837,837,837,837,837,837,750
4317,368.0181333386065,460.7042857447167,549.9560526012657,669.2455663017835,757.4852401794,850.9236973288857,930.3031203224477,837,837,837,837,837,837,837,837,837,750,246.1115846629904,396.42822155108445,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4318,368.8385605086481,448.9586989217112,550.240401948757,669.312359379885,757.6447424883432,850.949469725289,929.9881195531366,837,837,837,837,837,837,837,837,837,750,243.43162504024468,396.57316324525925,400,500,748.6302406088156,600,720,837,837,837,837,837,837,837,837,837,750
4319,364.3901089875927,448.7188028340241,545.4805368840471,669.1913591332523,757.5613679423158,850.9226572957082,929.9881195531366,837,837,837,837,837,837,837,837,837,750,236.27929020221896,395.0816322007234,400,500,748.6290261605791,600,720,837,837,837,837,837,837,837,837,837,750
4320,367.1116970321786,459.8352961414842,551.4643531345442,669.3117489725377,757.1942708055171,850.746413125533,930.3452531149393,837,837,837,837,837,837,837,837,837,750,245.25295633763454,394.0842261264499,400,500,748.6155082584087,600,720,837,837,837,837,837,837,837,837,837,750
4321,368.0341540458262,460.24967171952983,550.1444716544622,669.304028058913,757.6447424883432,851.3811123082926,930.3527446512394,837,837,837,837,837,837,837,837,837,750,246.92470559854664,396.41464862191253,400,500,748.6191876057262,600,720,837,837,837,837,837,837,837,837,837,750
4322,368.8487743536636,459.8171344291387,550.1444716544622,669.2384334786058,757.0485740150228,850.9174199970032,930.3452531149393,837,837,837,837,837,837,837,837,837,750,246.2207533968682,395.13236660218763,400,500,748.6191876057262,600,720,837,837,837,837,837,837,837,837,837,750
4323,368.8385605086481,457.15018622992,550.1272743635444,669.7810809982964,757.471434660951,853.2748118811207,930.3452531149393,837,837,837,837,837,837,837,837,837,750,243.0939451128689,393.9692927077332,400,500,748.6155082584087,600,720,837,837,837,837,837,837,837,837,837,750
4324,365.6848603893245,452.40621464714354,550.533874144588,669.0391528764071,756.4051507151866,851.4793405229332,930.005641449715,837,837,837,837,837,837,837,837,837,750,248.8966638496457,392.97397125816633,400,500,748.9960842598313,600,720,837,837,837,837,837,837,837,837,837,750
4325,368.06924866253553,457.26977753970436,551.5629426819481,669.2761605731304,757.6447424883432,850.9172845721263,930.3527446512394,837,837,837,837,837,837,837,837,837,750,243.5521241003287,395.9296883407232,400,500,748.6155082584087,600,720,837,837,837,837,837,837,837,837,837,750
4326,368.06924866253553,461.7658663746435,551.572465873937,669.1788773438384,757.4852401794,850.7839031349159,930.3581682585516,837,837,837,837,837,837,837,837,837,750,244.84230371129397,395.1701486668019,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4327,367.926317340016,459.8352961414842,550.6745482481874,669.3134814859269,757.4852401794,851.5231588164653,929.97634508441,837,837,837,837,837,837,837,837,837,750,243.73152797083614,395.77423078397965,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4328,368.0181333386065,457.5450902754904,550.1623226510349,669.2275995253391,757.6447424883432,850.8180163243081,929.9881195531366,837,837,837,837,837,837,837,837,837,750,244.1158664127855,396.30003171714577,400,500,748.6508389380524,600,720,837,837,837,837,837,837,837,837,837,750
4329,368.06924866253553,460.8649205477087,550.1623226510349,669.2792805661669,757.6447424883432,851.3618039353004,929.7052053818187,837,837,837,837,837,837,837,837,837,750,243.7580837394729,395.1354236687908,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4330,367.298239571918,458.72387078786915,551.2477651600295,669.1830278122802,757.6447424883432,852.4380006248465,930.3452531149393,837,837,837,837,837,837,837,837,837,750,245.9485004896257,394.396901622984,400,500,748.6179731574897,600,720,837,837,837,837,837,837,837,837,837,750
4331,369.3245895573372,462.4421927743916,551.78695280979,669.7652137925309,757.4852401794,852.4586361904452,930.684306898447,837,837,837,837,837,837,837,837,837,750,248.24999877334676,397.22993719997254,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4332,368.8385605086481,457.15018622992,551.3163212657629,669.2130339931801,757.4852401794,851.4945188185554,929.97634508441,837,837,837,837,837,837,837,837,837,750,243.9527822394208,395.3354375633699,400,500,748.6142938101722,600,720,837,837,837,837,837,837,837,837,837,750
4333,368.8327536464439,457.5450902754904,551.2477651600295,669.2455663017835,758.2801369369721,851.4890456270731,929.9881195531366,837,837,837,837,837,837,837,837,837,750,238.4938379046655,394.4104745521559,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4334,368.06924866253553,457.1173341515334,549.4806305040707,669.312359379885,757.4852401794,851.3727715153036,929.9881195531366,837,837,837,837,837,837,837,837,837,750,244.23396713993043,396.41464862191253,400,500,748.6191876057262,600,720,837,837,837,837,837,837,837,837,837,750
4335,368.0181333386065,457.5450902754904,550.1623226510349,669.304028058913,757.4852401794,850.8445102289592,929.9660222746403,837,837,837,837,837,837,837,837,837,750,244.23396713993043,395.26514765663,400,500,748.6155082584087,600,720,837,837,837,837,837,837,837,837,837,750
4336,368.0181333386065,457.5450902754904,552.5497956435389,669.274962075336,757.4852401794,851.0056595825333,929.9688535481099,837,837,837,837,837,837,837,837,837,750,240.6125407830017,395.6791836427089,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4337,368.88386897037293,457.0005145327248,550.576390937811,669.3269886329608,757.6447424883432,853.2621217924788,930.3527446512394,837,837,837,837,837,837,837,837,837,750,244.68354643515212,395.9548583321231,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4338,368.88386897037293,457.1173341515334,551.4643531345442,669.3603739225615,757.4852401794,851.4406814296832,930.3527446512394,837,837,837,837,837,837,837,837,837,750,241.57592104054777,395.7355728826843,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4339,368.0181333386065,457.5450902754904,549.372517764678,669.3226468280369,757.4852401794,851.3620939355014,930.3527446512394,837,837,837,837,837,837,837,837,837,750,239.53032214043782,396.41464862191253,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4340,367.2799044498998,457.0005145327248,549.1662477149089,669.3192677193362,757.4852401794,851.3727715153036,929.97634508441,837,837,837,837,837,837,837,837,837,750,244.23396713993043,396.36547485804846,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4341,366.5147022214864,457.23524664329204,549.4505970624002,669.2130339931801,757.4852401794,852.4425013406666,929.97634508441,837,837,837,837,837,837,837,837,837,750,245.9485004896257,394.431394068775,400,500,748.6179731574897,600,720,837,837,837,837,837,837,837,837,837,750
4342,367.97282487688165,457.5450902754904,549.3424843230075,669.300971968109,757.4852401794,852.4882486640173,929.9310227781698,837,837,837,837,837,837,837,837,837,750,242.9251086316796,395.7711737173765,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4343,368.06924866253553,457.0005145327248,549.1662477149089,669.2467647995778,757.4852401794,852.4605482313846,930.3581682585516,837,837,837,837,837,837,837,837,837,750,244.33100269610603,395.9605984442929,400,500,748.6121874342466,600,720,837,837,837,837,837,837,837,837,837,750
4344,368.06924866253553,459.45929132458286,550.1623226510349,670.0987767104081,757.8946379749784,851.4910581359129,930.3527446512394,837,837,837,837,837,837,837,837,837,750,241.82766293325096,394.56359384840516,400,500,748.6191876057262,600,720,837,837,837,837,837,837,837,837,837,750
4345,370.10347429357074,458.4843368230953,547.8871087919216,670.044023036762,757.8946379749784,851.3665946513215,930.3527446512394,837,837,837,837,837,837,837,837,837,750,244.27888412166774,397.9747106559445,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4346,378.9810333234783,464.8594362196691,555.1323792947074,670.3900449296558,757.9715868026756,850.9984426853737,930.684306898447,837,837,837,837,837,837,837,837,837,750,246.40467577721176,395.5404494883097,400,500,748.6155082584087,600,720,837,837,837,837,837,837,837,837,837,750
4347,370.8928185062065,458.40036928267335,549.1005051570434,670.073112334432,757.9715868026756,851.4891460949735,930.3527446512394,837,837,837,837,837,837,837,837,837,750,246.895590355734,399.12438632513056,400,500,748.6155082584087,600,720,837,837,837,837,837,837,837,837,837,750
4348,367.22878912597076,457.5450902754904,552.1255408981416,670.2668230431493,757.8946379749784,853.1082052575701,929.9881195531366,837,837,837,837,837,837,837,837,837,750,245.38475817716892,394.38784772205673,400,500,748.6155082584087,600,720,837,837,837,837,837,837,837,837,837,750
4349,368.8385605086481,459.50729079694037,549.3424843230075,670.1153869062524,757.8946379749784,851.4685105293748,930.3527446512394,837,837,837,837,837,837,837,837,837,750,245.83039976248077,394.3742747928848,400,500,748.6483197322269,600,720,837,837,837,837,837,837,837,837,837,750
4350,371.61101502839,458.9120929470523,547.6037741011581,670.0637058654246,757.8946379749784,851.5231588164653,929.9688535481099,837,837,837,837,837,837,837,837,837,750,245.58507914900937,398.0771592205438,400,500,748.6483197322269,600,720,837,837,837,837,837,837,837,837,837,750
4351,362.19354598303784,443.6559092280095,543.9198955946537,670.3447488583489,757.1816456475636,851.4906472478555,930.005641449715,837,837,837,837,837,837,837,837,837,750,242.44564053948716,394.1127553531057,400,500,749.0215763846221,600,720,837,837,837,837,837,837,837,837,837,750
4352,370.00705050791686,458.9120929470523,550.4995334779361,669.7809808141847,757.8946379749784,852.4586361904452,930.3527446512394,837,837,837,837,837,837,837,837,837,750,243.89121283036764,396.63624278761137,400,500,748.6483197322269,600,720,837,837,837,837,837,837,837,837,837,750
4353,368.0015447788707,460.09087345943107,549.372517764678,670.0657144387042,757.8946379749784,851.4578329495727,930.3581682585516,837,837,837,837,837,837,837,837,837,750,240.56564924934062,394.43426648664354,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4354,368.88386897037293,457.0005145327248,549.1662477149089,669.3006489502122,757.4852401794,851.4953229589556,929.97634508441,837,837,837,837,837,837,837,837,837,750,244.37443895176347,395.9548583321231,400,500,748.6191876057262,600,720,837,837,837,837,837,837,837,837,837,750
4355,371.7074388140439,458.36751720428674,547.6903619341413,670.0957206196041,757.8946379749784,851.4890456270731,929.9688535481099,837,837,837,837,837,837,837,837,837,750,240.41522738327225,397.3850773046197,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4356,370.84170318227746,458.79527332824375,547.6903619341413,669.981501089273,757.8946379749784,852.4645230542262,929.9881195531366,837,837,837,837,837,837,837,837,837,750,243.89679822867816,396.74160240008365,400,500,748.6191876057262,600,720,837,837,837,837,837,837,837,837,837,750
4357,370.0523589696417,458.9120929470523,549.3476246338646,669.8167201938619,757.8946379749784,851.3405863621409,930.3452531149393,837,837,837,837,837,837,837,837,837,750,244.27888412166774,398.6809322535165,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4358,370.84170318227746,458.79527332824375,548.4801668204981,670.0353852399074,757.8808324565294,850.7839031349159,930.1645547484824,837,837,837,837,837,837,837,837,837,750,241.94308761114797,397.3850773046197,400,500,748.6155082584087,600,720,837,837,837,837,837,837,837,837,837,750
4359,367.81500223913133,458.9302546593978,550.8235104146322,669.8197762846659,757.8808324565294,851.3772722311237,930.3527446512394,837,837,837,837,837,837,837,837,837,750,242.72888271258182,395.8510950026113,400,500,748.6155082584087,600,720,837,837,837,837,837,837,837,837,837,750
4360,364.28914591507765,459.1173545550024,550.3687100896447,670.0111845372018,757.8946379749784,851.4578329495727,930.3452531149393,837,837,837,837,837,837,837,837,837,750,244.43704202696037,394.2176975188453,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4361,368.0357406249123,457.48787503988706,549.190334662836,670.0020191950917,757.8946379749784,851.4873823237949,930.3527446512394,837,837,837,837,837,837,837,837,837,750,242.13490857318337,397.75269024100226,400,500,748.639785934963,600,720,837,837,837,837,837,837,837,837,837,750
4362,368.1421759338018,458.6367802112663,549.4257039315868,669.8447178014823,757.8946379749784,851.4950329587546,929.8246012302468,837,837,837,837,837,837,837,837,837,750,244.62171229215966,397.62483124947266,400,500,748.6483197322269,600,720,837,837,837,837,837,837,837,837,837,750
