Num,TU1,TU2,TU3,TU4,TU5,TU6,TU7,TU8,TU9,TU10,TU11,TU12,TU13,TU14,TU15,TU16,TU17,TD1,TD2,TD3,TD4,TD5,TD6,TD7,TD8,TD9,TD10,TD11,TD12,TD13,TD14,TD15,TD16,TD17
6261,250,400,550,650,750,850,950,950,950,950,950,950,910,790,750,750,746,250,400,550,650,750,850,950,950,950,950,950,950,910,790,750,750,746
6262,250,400,550,650,750,850,950,950,950,950,950,950,912,792,752,752,747,250,400,550,650,750,850,950,950,950,950,950,950,912,792,752,752,747
6263,250,400,550,650,750,850,950,950,950,950,950,950,913,794,754,754,749,250,400,550,650,750,850,950,950,950,950,950,950,914,794,754,754,749
6264,250,400,550,650,750,850,950,950,950,950,950,950,915,795,755,755,750,250,400,550,650,750,850,950,950,950,950,950,950,915,795,755,755,750
6265,250,400,550,650,750,850,950,950,950,950,950,950,917,797,757,757,750,250,400,550,650,750,850,950,950,950,950,950,950,917,797,757,757,750
6266,250,400,550,650,750,850,950,950,950,950,950,950,919,799,759,759,750,250,400,550,650,750,850,950,950,950,950,950,950,919,799,759,759,750
6267,250,400,550,650,750,850,950,950,950,950,950,950,921,801,761,761,750,250,400,550,650,750,850,950,950,950,950,950,950,921,801,761,761,750
6268,250,400,550,650,750,850,950,950,950,950,950,950,922,802,762,762,750,250,400,550,650,750,850,950,950,950,950,950,950,922,802,762,762,750
6269,250,400,550,650,750,850,950,950,950,950,950,950,924,804,764,764,750,250,400,550,650,750,850,950,950,950,950,950,950,924,804,764,764,750
6270,250,400,550,650,750,850,950,950,950,950,950,950,926,806,766,766,750,250,400,550,650,750,850,950,950,950,950,950,950,926,806,766,766,750
6271,250,400,550,650,750,850,950,950,950,950,950,950,928,808,768,768,750,250,400,550,650,750,850,950,950,950,950,950,950,928,808,768,768,750
6272,250,400,550,650,750,850,950,950,950,950,950,950,929,809,769,769,750,250,400,550,650,750,850,950,950,950,950,950,950,929,809,769,769,750
6273,250,400,550,650,750,850,950,950,950,950,950,950,931,811,771,771,750,250,400,550,650,750,850,950,950,950,950,950,950,931,811,771,771,750
6274,250,400,550,650,750,850,950,950,950,950,950,950,933,813,773,773,750,250,400,550,650,750,850,950,950,950,950,950,950,933,813,773,773,750
6275,250,400,550,650,750,850,950,950,950,950,950,950,935,815,775,775,750,250,400,550,650,750,850,950,950,950,950,950,950,935,815,775,775,750
6276,250,400,550,650,750,850,950,950,950,950,950,950,936,816,776,776,750,250,400,550,650,750,850,950,950,950,950,950,950,936,816,776,776,750
6277,250,400,550,650,750,850,950,950,950,950,950,950,938,818,778,778,750,250,400,550,650,750,850,950,950,950,950,950,950,938,818,778,778,750
6278,250,400,550,650,750,850,950,950,950,950,950,950,940,820,780,780,750,250,400,550,650,750,850,950,950,950,950,950,950,940,820,780,780,750
6279,250,400,550,650,750,850,950,950,950,950,950,950,942,822,782,782,750,250,400,550,650,750,850,950,950,950,950,950,950,942,822,782,782,750
6280,250,400,550,650,750,850,950,950,950,950,950,950,943,823,783,783,750,250,400,550,650,750,850,950,950,950,950,950,950,943,823,783,783,750
6281,250,400,550,650,750,850,950,950,950,950,950,950,945,825,785,785,750,250,400,550,650,750,850,950,950,950,950,950,950,945,825,785,785,750
6282,250,400,550,650,750,850,950,950,950,950,950,950,947,827,787,787,750,250,400,550,650,750,850,950,950,950,950,950,950,947,827,787,787,750
6283,250,400,550,650,750,850,950,950,950,950,950,950,949,829,789,789,750,250,400,550,650,750,850,950,950,950,950,950,950,949,829,789,789,750
6284,250,400,550,650,750,850,950,950,950,950,950,950,950,830,790,790,750,250,400,550,650,750,850,950,950,950,950,950,950,950,830,790,790,750
6285,250,400,550,650,750,850,950,950,950,950,950,950,950,832,792,792,750,250,400,550,650,750,850,950,950,950,950,950,950,950,832,792,792,750
6286,250,400,550,650,750,850,950,950,950,950,950,950,950,834,794,794,750,250,400,550,650,750,850,950,950,950,950,950,950,950,834,794,794,750
6287,250,400,550,650,750,850,950,950,950,950,950,950,950,836,796,796,750,250,400,550,650,750,850,950,950,950,950,950,950,950,836,796,796,750
6288,250,400,550,650,750,850,950,950,950,950,950,950,950,837,797,797,750,250,400,550,650,750,850,950,950,950,950,950,950,950,837,797,797,750
6289,250,400,550,650,750,850,950,950,950,950,950,950,950,839,799,799,750,250,400,550,650,750,850,950,950,950,950,950,950,950,839,799,799,750
6290,250,400,550,650,750,850,950,950,950,950,950,950,950,841,801,801,750,250,400,550,650,750,850,950,950,950,950,950,950,950,841,801,801,750
6291,250,400,550,650,750,850,950,950,950,950,950,950,950,843,803,803,750,250,400,550,650,750,850,950,950,950,950,950,950,950,843,803,803,750
6292,250,400,550,650,750,850,950,950,950,950,950,950,950,844,804,804,750,250,400,550,650,750,850,950,950,950,950,950,950,950,844,804,804,750
6293,250,400,550,650,750,850,950,950,950,950,950,950,950,846,806,806,750,250,400,550,650,750,850,950,950,950,950,950,950,950,846,806,806,750
6294,250,400,550,650,750,850,950,950,950,950,950,950,950,848,808,808,750,250,400,550,650,750,850,950,950,950,950,950,950,950,848,808,808,750
6295,250,400,550,650,750,850,950,950,950,950,950,950,950,850,810,810,750,250,400,550,650,750,850,950,950,950,950,950,950,950,850,810,810,750
6296,250,400,550,650,750,850,950,950,950,950,950,950,950,851,811,811,750,250,400,550,650,750,850,950,950,950,950,950,950,950,851,811,811,750
6297,250,400,550,650,750,850,950,950,950,950,950,950,950,853,813,813,750,250,400,550,650,750,850,950,950,950,950,950,950,950,853,813,813,750
6298,250,400,550,650,750,850,950,950,950,950,950,950,950,855,815,815,750,250,400,550,650,750,850,950,950,950,950,950,950,950,855,815,815,750
6299,250,400,550,650,750,850,950,950,950,950,950,950,950,857,817,816,750,250,400,550,650,750,850,950,950,950,950,950,950,950,857,816,817,750
6300,250,400,550,650,750,850,950,950,950,950,950,950,950,858,818,818,750,250,400,550,650,750,850,950,950,950,950,950,950,950,858,818,818,750
6301,250,400,550,650,750,850,950,950,950,950,950,950,950,860,820,820,750,250,400,550,650,750,850,950,950,950,950,950,950,950,860,820,820,750
6302,250,400,550,650,750,850,950,950,950,950,950,950,950,862,822,822,750,250,400,550,650,750,850,950,950,950,950,950,950,950,862,822,822,750
6303,250,400,550,650,750,850,950,950,950,950,950,950,950,864,824,824,750,250,400,550,650,750,850,950,950,950,950,950,950,950,863,824,824,750
6304,250,400,550,650,750,850,950,950,950,950,950,950,950,865,825,825,750,250,400,550,650,750,850,950,950,950,950,950,950,950,865,825,825,750
6305,250,400,550,650,750,850,950,950,950,950,950,950,950,867,827,827,750,250,400,550,650,750,850,950,950,950,950,950,950,950,867,827,827,750
6306,250,400,550,650,750,850,950,950,950,950,950,950,950,869,829,829,750,250,400,550,650,750,850,950,950,950,950,950,950,950,869,829,829,750
6307,250,400,550,650,750,850,950,950,950,950,950,950,950,871,830,830,750,250,400,550,650,750,850,950,950,950,950,950,950,950,871,830,831,750
6308,250,400,550,650,750,850,950,950,950,950,950,950,950,872,832,832,750,250,400,550,650,750,850,950,950,950,950,950,950,950,872,832,832,750
6309,250,400,550,650,750,850,950,950,950,950,950,950,950,874,834,834,750,250,400,550,650,750,850,950,950,950,950,950,950,950,874,834,834,750
6310,250,400,550,650,750,850,950,950,950,950,950,950,950,876,836,836,750,250,400,550,650,750,850,950,950,950,950,950,950,950,876,836,836,750
6311,250,400,550,650,750,850,950,950,950,950,950,950,950,877,837,837,750,250,400,550,650,750,850,950,950,950,950,950,950,950,877,837,837,750
6312,250,400,550,650,750,850,950,950,950,950,950,950,950,879,839,839,750,250,400,550,650,750,850,950,950,950,950,950,950,950,879,839,839,750
6313,250,400,550,650,750,850,950,950,950,950,950,950,950,881,841,841,750,250,400,550,650,750,850,950,950,950,950,950,950,950,881,841,841,750
6314,250,400,550,650,750,850,950,950,950,950,950,950,950,883,843,843,750,250,400,550,650,750,850,950,950,950,950,950,950,950,883,843,843,750
6315,250,400,550,650,750,850,950,950,950,950,950,950,950,884,844,844,750,250,400,550,650,750,850,950,950,950,950,950,950,950,884,844,844,750
6316,250,400,550,650,750,850,950,950,950,950,950,950,950,886,846,846,750,250,400,550,650,750,850,950,950,950,950,950,950,950,886,846,846,750
6317,250,400,550,650,750,850,950,950,950,950,950,950,950,888,848,848,750,250,400,550,650,750,850,950,950,950,950,950,950,950,888,848,848,750
6318,250,400,550,650,750,850,950,950,950,950,950,950,950,890,850,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,890,850,850,750
6319,250,400,550,650,750,850,950,950,950,950,950,950,950,891,851,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,891,851,850,750
6320,250,400,550,650,750,850,950,950,950,950,950,950,950,893,853,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,893,853,850,750
6321,250,400,550,650,750,850,950,950,950,950,950,950,950,895,855,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,895,855,850,750
6322,250,400,550,650,750,850,950,950,950,950,950,950,950,897,857,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,897,857,850,750
6323,250,400,550,650,750,850,950,950,950,950,950,950,950,898,858,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,898,858,850,750
6324,250,400,550,650,750,850,950,950,950,950,950,950,950,900,860,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,900,860,850,750
6325,250,400,550,650,750,850,950,950,950,950,950,950,950,902,862,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,902,862,850,750
6326,250,400,550,650,750,850,950,950,950,950,950,950,950,904,864,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,904,864,850,750
6327,250,400,550,650,750,850,950,950,950,950,950,950,950,905,865,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,905,865,850,750
6328,250,400,550,650,750,850,950,950,950,950,950,950,950,907,867,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,907,867,850,750
6329,250,400,550,650,750,850,950,950,950,950,950,950,950,909,869,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,909,869,850,750
6330,250,400,550,650,750,850,950,950,950,950,950,950,950,911,871,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,911,871,850,750
6331,250,400,550,650,750,850,950,950,950,950,950,950,950,912,872,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,912,872,850,750
6332,250,400,550,650,750,850,950,950,950,950,950,950,950,914,874,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,914,874,850,750
6333,250,400,550,650,750,850,950,950,950,950,950,950,950,916,876,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,916,876,850,750
6334,250,400,550,650,750,850,950,950,950,950,950,950,950,918,878,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,918,878,850,750
6335,250,400,550,650,750,850,950,950,950,950,950,950,950,919,879,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,919,879,850,750
6336,250,400,550,650,750,850,950,950,950,950,950,950,950,921,881,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,921,881,850,750
6337,250,400,550,650,750,850,950,950,950,950,950,950,950,923,883,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,923,883,850,750
6338,250,400,550,650,750,850,950,950,950,950,950,950,950,925,885,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,925,885,850,750
6339,250,400,550,650,750,850,950,950,950,950,950,950,950,926,886,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,926,886,850,750
6340,250,400,550,650,750,850,950,950,950,950,950,950,950,928,888,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,928,888,850,750
6341,250,400,550,650,750,850,950,950,950,950,950,950,950,930,890,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,930,890,850,750
6342,250,400,550,650,750,850,950,950,950,950,950,950,950,932,892,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,932,892,850,750
6343,250,400,550,650,750,850,950,950,950,950,950,950,950,933,893,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,933,893,850,750
6344,250,400,550,650,750,850,950,950,950,950,950,950,950,935,895,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,935,895,850,750
6345,250,400,550,650,750,850,950,950,950,950,950,950,950,937,897,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,937,897,850,750
6346,250,400,550,650,750,850,950,950,950,950,950,950,950,939,899,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,939,899,850,750
6347,250,400,550,650,750,850,950,950,950,950,950,950,950,940,900,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,940,900,850,750
6348,250,400,550,650,750,850,950,950,950,950,950,950,950,942,902,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,942,902,850,750
6349,250,400,550,650,750,850,950,950,950,950,950,950,950,944,904,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,944,904,850,750
6350,250,400,550,650,750,850,950,950,950,950,950,950,950,946,906,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,946,906,850,750
6351,250,400,550,650,750,850,950,950,950,950,950,950,950,947,907,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,947,907,850,750
6352,250,400,550,650,750,850,950,950,950,950,950,950,950,949,909,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,949,909,850,750
6353,250,400,550,650,750,850,950,950,950,950,950,950,950,950,911,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,911,850,750
6354,250,400,550,650,750,850,950,950,950,950,950,950,950,950,913,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,913,850,750
6355,250,400,550,650,750,850,950,950,950,950,950,950,950,950,914,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,914,850,750
6356,250,400,550,650,750,850,950,950,950,950,950,950,950,950,916,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,916,850,750
6357,250,400,550,650,750,850,950,950,950,950,950,950,950,950,918,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,918,850,750
6358,250,400,550,650,750,850,950,950,950,950,950,950,950,950,920,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,920,850,750
6359,250,400,550,650,750,850,950,950,950,950,950,950,950,950,921,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,921,850,750
6360,250,400,550,650,750,850,950,950,950,950,950,950,950,950,923,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,923,850,750
6361,250,400,550,650,750,850,950,950,950,950,950,950,950,950,925,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,925,850,750
6362,250,400,550,650,750,850,950,950,950,950,950,950,950,950,927,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,927,850,750
6363,250,400,550,650,750,850,950,950,950,950,950,950,950,950,928,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,928,850,750
6364,250,400,550,650,750,850,950,950,950,950,950,950,950,950,930,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,930,850,750
6365,250,400,550,650,750,850,950,950,950,950,950,950,950,950,932,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,932,850,750
6366,250,400,550,650,750,850,950,950,950,950,950,950,950,950,934,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,934,850,750
6367,250,400,550,650,750,850,950,950,950,950,950,950,950,950,935,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,935,850,750
6368,250,400,550,650,750,850,950,950,950,950,950,950,950,950,937,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,937,850,750
6369,250,400,550,650,750,850,950,950,950,950,950,950,950,950,939,850,750,250,400,550,650,750,850,950,950,950,950,950,768,950,950,939,850,750
6370,250,400,550,650,750,850,950,950,950,950,950,950,950,950,941,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,941,850,750
6371,250,400,550,650,750,850,950,950,950,950,950,950,950,950,942,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,942,850,750
6372,250,400,550,650,750,850,950,950,950,950,950,950,950,950,944,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,944,850,750
6373,250,400,550,650,750,850,950,950,950,950,950,950,950,950,946,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,946,850,750
6374,250,400,550,650,750,850,950,950,950,950,950,950,950,950,948,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,948,850,750
6375,250,400,550,650,750,850,950,950,950,950,950,950,950,950,949,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,949,850,750
6376,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6377,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6378,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6379,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6380,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6381,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6382,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6383,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6384,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6385,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6386,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6387,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6388,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6389,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6390,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6391,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6392,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6393,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6394,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6395,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6396,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6397,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6398,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6399,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6400,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6401,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6402,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6403,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6404,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6405,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6406,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6407,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6408,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6409,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6410,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6411,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6412,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6413,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6414,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6415,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6416,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6417,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6418,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6419,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6420,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6421,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6422,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6423,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6424,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6425,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6426,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6427,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6428,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6429,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6430,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6431,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6432,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6433,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6434,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6435,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6436,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6437,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6438,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6439,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6440,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6441,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6442,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6443,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6444,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6445,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6446,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6447,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6448,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6449,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6450,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6451,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6452,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6453,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6454,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
6455,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750,250,400,550,650,750,850,950,950,950,950,950,950,950,950,950,850,750
